"","X.x","site_no.x","dateTime","Flow_Inst.x","Site.x","Cat.x","X.y","site_no.y","Flow_Inst.y","Site.y","Cat.y","X.x.x","site_no.x.x","Flow_Inst.x.x","Site.x.x","Cat.x.x","X.y.y","site_no.y.y","Flow_Inst.y.y","Site.y.y","Cat.y.y"
"4246",4246,13185000,"2019-03-04 21:00:00",522,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8922,13206000,316,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13578,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18246,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4247",4247,13185000,"2019-03-04 21:15:00",522,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8923,13206000,316,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13579,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18247,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4248",4248,13185000,"2019-03-04 21:30:00",522,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8924,13206000,316,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13580,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18248,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4249",4249,13185000,"2019-03-04 21:45:00",522,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8925,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13581,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18249,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4250",4250,13185000,"2019-03-04 22:00:00",517,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8926,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13582,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18250,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4251",4251,13185000,"2019-03-04 22:15:00",517,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8927,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13583,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18251,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4252",4252,13185000,"2019-03-04 22:30:00",517,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8928,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13584,13211205,710,"BOISE RIVER AT CALDWELL, ID ","Managed",18252,13213000,1090,"BOISE RIVER NR PARMA ID ","Managed"
"4253",4253,13185000,"2019-03-04 22:45:00",517,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8929,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13585,13211205,710,"BOISE RIVER AT CALDWELL, ID ","Managed",18253,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4254",4254,13185000,"2019-03-04 23:00:00",522,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8930,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13586,13211205,710,"BOISE RIVER AT CALDWELL, ID ","Managed",18254,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4255",4255,13185000,"2019-03-04 23:15:00",522,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8931,13206000,307,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13587,13211205,710,"BOISE RIVER AT CALDWELL, ID ","Managed",18255,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4256",4256,13185000,"2019-03-04 23:30:00",522,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8932,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13588,13211205,710,"BOISE RIVER AT CALDWELL, ID ","Managed",18256,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4257",4257,13185000,"2019-03-04 23:45:00",522,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8933,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13589,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18257,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4258",4258,13185000,"2019-03-05 00:00:00",522,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8934,13206000,307,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13590,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18258,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4259",4259,13185000,"2019-03-05 00:15:00",526,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8935,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13591,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18259,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4260",4260,13185000,"2019-03-05 00:30:00",526,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8936,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13592,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18260,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4261",4261,13185000,"2019-03-05 00:45:00",531,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8937,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13593,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18261,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4262",4262,13185000,"2019-03-05 01:00:00",531,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8938,13206000,307,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13594,13211205,727,"BOISE RIVER AT CALDWELL, ID ","Managed",18262,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4263",4263,13185000,"2019-03-05 01:15:00",531,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8939,13206000,312,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13595,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18263,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4264",4264,13185000,"2019-03-05 01:30:00",531,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8940,13206000,307,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13596,13211205,727,"BOISE RIVER AT CALDWELL, ID ","Managed",18264,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4265",4265,13185000,"2019-03-05 01:45:00",535,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8941,13206000,307,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13597,13211205,727,"BOISE RIVER AT CALDWELL, ID ","Managed",18265,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4266",4266,13185000,"2019-03-05 02:00:00",540,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8942,13206000,307,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13598,13211205,727,"BOISE RIVER AT CALDWELL, ID ","Managed",18266,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4267",4267,13185000,"2019-03-05 02:15:00",535,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8943,13206000,303,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13599,13211205,727,"BOISE RIVER AT CALDWELL, ID ","Managed",18267,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4268",4268,13185000,"2019-03-05 02:30:00",540,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8944,13206000,307,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13600,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18268,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4269",4269,13185000,"2019-03-05 02:45:00",545,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8945,13206000,307,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13601,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18269,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4270",4270,13185000,"2019-03-05 03:00:00",545,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8946,13206000,307,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13602,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18270,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4271",4271,13185000,"2019-03-05 03:15:00",545,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8947,13206000,303,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13603,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18271,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4272",4272,13185000,"2019-03-05 03:30:00",550,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8948,13206000,303,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13604,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18272,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4273",4273,13185000,"2019-03-05 03:45:00",550,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8949,13206000,303,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13605,13211205,738,"BOISE RIVER AT CALDWELL, ID ","Managed",18273,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4274",4274,13185000,"2019-03-05 04:00:00",545,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8950,13206000,298,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13606,13211205,738,"BOISE RIVER AT CALDWELL, ID ","Managed",18274,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4275",4275,13185000,"2019-03-05 04:15:00",550,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8951,13206000,293,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13607,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18275,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4276",4276,13185000,"2019-03-05 04:30:00",545,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8952,13206000,289,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13608,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18276,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4277",4277,13185000,"2019-03-05 04:45:00",550,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8953,13206000,293,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13609,13211205,738,"BOISE RIVER AT CALDWELL, ID ","Managed",18277,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4278",4278,13185000,"2019-03-05 05:00:00",550,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8954,13206000,289,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13610,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18278,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4279",4279,13185000,"2019-03-05 05:15:00",550,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8955,13206000,289,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13611,13211205,738,"BOISE RIVER AT CALDWELL, ID ","Managed",18279,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4280",4280,13185000,"2019-03-05 05:30:00",550,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8956,13206000,284,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13612,13211205,738,"BOISE RIVER AT CALDWELL, ID ","Managed",18280,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4281",4281,13185000,"2019-03-05 05:45:00",545,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8957,13206000,284,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13613,13211205,727,"BOISE RIVER AT CALDWELL, ID ","Managed",18281,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4282",4282,13185000,"2019-03-05 06:00:00",550,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8958,13206000,284,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13614,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18282,13213000,1050,"BOISE RIVER NR PARMA ID ","Managed"
"4283",4283,13185000,"2019-03-05 06:15:00",550,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8959,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13615,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18283,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4284",4284,13185000,"2019-03-05 06:30:00",545,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8960,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13616,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18284,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4285",4285,13185000,"2019-03-05 06:45:00",545,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8961,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13617,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18285,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4286",4286,13185000,"2019-03-05 07:00:00",545,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8962,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13618,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18286,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4287",4287,13185000,"2019-03-05 07:15:00",545,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8963,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13619,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18287,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4288",4288,13185000,"2019-03-05 07:30:00",540,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8964,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13620,13211205,727,"BOISE RIVER AT CALDWELL, ID ","Managed",18288,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4289",4289,13185000,"2019-03-05 07:45:00",540,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8965,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13621,13211205,732,"BOISE RIVER AT CALDWELL, ID ","Managed",18289,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4290",4290,13185000,"2019-03-05 08:00:00",540,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8966,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13622,13211205,727,"BOISE RIVER AT CALDWELL, ID ","Managed",18290,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4291",4291,13185000,"2019-03-05 08:15:00",540,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8967,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13623,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18291,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4292",4292,13185000,"2019-03-05 08:30:00",540,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8968,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13624,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18292,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4293",4293,13185000,"2019-03-05 08:45:00",540,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8969,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13625,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18293,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4294",4294,13185000,"2019-03-05 09:00:00",540,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8970,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13626,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18294,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4295",4295,13185000,"2019-03-05 09:15:00",535,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8971,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13627,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18295,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4296",4296,13185000,"2019-03-05 09:30:00",540,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8972,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13628,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18296,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4297",4297,13185000,"2019-03-05 09:45:00",535,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8973,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13629,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18297,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4298",4298,13185000,"2019-03-05 10:00:00",535,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8974,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13630,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18298,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4299",4299,13185000,"2019-03-05 10:15:00",535,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8975,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13631,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18299,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4300",4300,13185000,"2019-03-05 10:30:00",540,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8976,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13632,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18300,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4301",4301,13185000,"2019-03-05 10:45:00",535,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8977,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13633,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18301,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4302",4302,13185000,"2019-03-05 11:00:00",535,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8978,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13634,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18302,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4303",4303,13185000,"2019-03-05 11:15:00",535,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8979,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13635,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18303,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4304",4304,13185000,"2019-03-05 11:30:00",531,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8980,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13636,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18304,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4305",4305,13185000,"2019-03-05 11:45:00",531,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8981,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13637,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18305,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4306",4306,13185000,"2019-03-05 12:00:00",531,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8982,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13638,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18306,13213000,1080,"BOISE RIVER NR PARMA ID ","Managed"
"4307",4307,13185000,"2019-03-05 12:15:00",531,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8983,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13639,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18307,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4308",4308,13185000,"2019-03-05 12:30:00",531,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8984,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13640,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18308,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4309",4309,13185000,"2019-03-05 12:45:00",526,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8985,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13641,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18309,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4310",4310,13185000,"2019-03-05 13:00:00",521,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8986,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13642,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18310,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4311",4311,13185000,"2019-03-05 13:15:00",526,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8987,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13643,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18311,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4312",4312,13185000,"2019-03-05 13:30:00",526,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8988,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13644,13211205,710,"BOISE RIVER AT CALDWELL, ID ","Managed",18312,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4313",4313,13185000,"2019-03-05 13:45:00",526,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8989,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13645,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18313,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4314",4314,13185000,"2019-03-05 14:00:00",521,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8990,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13646,13211205,716,"BOISE RIVER AT CALDWELL, ID ","Managed",18314,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4315",4315,13185000,"2019-03-05 14:15:00",521,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8991,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13647,13211205,710,"BOISE RIVER AT CALDWELL, ID ","Managed",18315,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4316",4316,13185000,"2019-03-05 14:30:00",521,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8992,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13648,13211205,721,"BOISE RIVER AT CALDWELL, ID ","Managed",18316,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4317",4317,13185000,"2019-03-05 14:45:00",517,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8993,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13649,13211205,710,"BOISE RIVER AT CALDWELL, ID ","Managed",18317,13213000,1070,"BOISE RIVER NR PARMA ID ","Managed"
"4318",4318,13185000,"2019-03-05 15:00:00",517,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8994,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13650,13211205,710,"BOISE RIVER AT CALDWELL, ID ","Managed",18318,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4319",4319,13185000,"2019-03-05 15:15:00",521,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8995,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13651,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",18319,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4320",4320,13185000,"2019-03-05 15:30:00",517,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8996,13206000,267,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13652,13211205,710,"BOISE RIVER AT CALDWELL, ID ","Managed",18320,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4321",4321,13185000,"2019-03-05 15:45:00",517,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8997,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13653,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",18321,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4322",4322,13185000,"2019-03-05 16:00:00",517,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8998,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13654,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",18322,13213000,1060,"BOISE RIVER NR PARMA ID ","Managed"
"4323",4323,13185000,"2019-03-05 16:15:00",512,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",8999,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",13655,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",18323,13213000,1050,"BOISE RIVER NR PARMA ID ","Managed"
